4.676997109837083451e-04
4.240667458253166147e-04
2.711334162663638341e-04
1.574881031501446560e-04
1.110560884821823306e-04
8.055679738608292255e-05
6.368389779696206540e-05
5.813358879763848763e-05
6.157849200437146063e-05
7.147980384063947596e-05
8.776328683931120737e-05
1.100121036769985351e-04
1.358904567176169608e-04
1.705010298983604389e-04
2.227876671512636294e-04
2.902725843746358143e-04
3.610740448088225790e-04
4.105693676201804506e-04
4.339668882514312147e-04
4.499389296952428698e-04
4.631303122175566239e-04
4.789952804012273199e-04
5.038060584836194034e-04
5.511059109519842857e-04
6.283458540137431755e-04
7.331718211665316006e-04
8.596218129166711269e-04
9.943861477346854771e-04
1.139319655969066574e-03
1.308852938263978553e-03
1.498872154274381949e-03
1.701141919258664830e-03
1.902358908594181924e-03
2.100989446514256714e-03
2.304849357511031503e-03
2.510027787070832732e-03
2.711826314584762834e-03
2.904842688917073056e-03
3.085719111629121967e-03
3.257098353093708723e-03
3.423215313682892013e-03
3.589670372573344238e-03
3.763397448478306064e-03
3.965415102535673440e-03
4.194081945310059074e-03
4.418563573172096075e-03
4.601267699586734927e-03
4.699832140486184459e-03
4.739156072508307962e-03
4.771974357812241649e-03
4.796989129954565105e-03
4.812913184974932333e-03
4.818491527932365626e-03
4.802097634792202273e-03
4.756419521452530906e-03
4.686977457105647761e-03
4.599423340452797083e-03
4.499310619880885626e-03
4.294495716249827413e-03
3.962022530317859878e-03
3.601054446803721425e-03
3.286395482454126677e-03
3.069423136325977793e-03
2.935570471967159124e-03
2.831135562111533350e-03
2.740015458709233950e-03
2.648264398478094271e-03
2.543767650052487696e-03
2.412899854207921444e-03
2.265877269973534322e-03
2.124406891180841053e-03
2.005451935908647565e-03
1.922334925397842058e-03
1.872804698025709331e-03
1.838621438373609683e-03
1.808529515759331203e-03
1.772104750995713573e-03
1.719811079478565348e-03
1.591470715761598206e-03
1.394812610799542069e-03
1.206396506841393278e-03
1.072948697106706128e-03
1.022445599790874600e-03
1.023712460406204236e-03
1.026739773883320744e-03
1.030364740330082804e-03
1.033411725870836450e-03
1.034692174058195625e-03
1.028137813369786385e-03
1.011532239471707754e-03
9.894826770408624711e-04
9.663814190875169574e-04
9.462648242860890839e-04
9.289605869292807266e-04
9.117842999840660269e-04
8.947435304480818707e-04
8.778454580610425828e-04
8.610968794762615623e-04
8.610968794762610201e-04
8.610968794762610201e-04
